make_id,model_id,year,cylinder_capacity,km,color,region,price,fuel_type_id,transmission_id,traction_id,age
11,176,2011,2000,1,Negro,Metropolitana de Santiago,7980000,1,1,1,13
10,134,2015,1600,76921,,Región del Maule,6190000,0,0,,9
20,286,2022,2300,36000,Plata,Metropolitana de Santiago,35490000,0,1,1,2
42,540,2005,2600,185000,,Metropolitana de Santiago,7800000,0,1,0,19
11,180,2010,1400,110000,,Metropolitana de Santiago,3100000,0,0,0,14
40,470,2017,,85000,,Metropolitana de Santiago,12800000,0,0,,7
64,1372,2022,1600,50000,,Maule,7490000,0,0,,2
9,5579,2021,1600,85000,,Valparaíso,10000000,0,0,0,3
63,760,2020,,60000,Gris,Metropolitana de Santiago,22990000,2,1,,4
45,602,2021,6900,100000,,Región Metropolitana,6913000,1,0,,3
211,5979,2022,0,21820,,VIII Biobío,12900000,0,1,0,2
19,266,2018,1400,78333,,Región del Maule,6290000,0,0,,6
49,642,2018,1600,89287,,Región Metropolitana,6680000,1,0,,6
11,158,2014,1400,140000,,Ñuble,4900000,0,0,0,10
202,5643,2022,1400,9000,Blanco,Los Ríos,10490000,0,0,0,2
61,747,2010,,215000,,Metropolitana de Santiago,5990000,0,1,1,14
20,284,2019,2200,188379,,VI O'Higgins,12000000,1,0,0,5
49,642,2018,,122000,,Metropolitana de Santiago,5850000,1,0,,6
60,5974,2022,2400,25000,,Región Metropolitana,34990000,0,1,1,2
11,1693,2018,1400,48000,,Metropolitana de Santiago,5600000,0,0,0,6
49,657,2023,,4507,,Región Metropolitana,26900000,0,1,,1
42,575,2015,,102000,,Los Lagos,15290000,0,1,,9
45,1192,2010,2000,216000,,Metropolitana de Santiago,5490000,0,0,0,14
27,353,2017,1400,34000,,Metropolitana de Santiago,8099000,0,0,0,7
10,5882,2023,1500,14000,,Metropolitana de Santiago,9500000,0,0,0,1
11,169,2013,2500,375000,,Bío Bío,5000000,1,0,1,11
43,583,2021,1500,109000,,Los Ríos,8000000,0,0,,3
23,307,2017,1500,61000,,IV Coquimbo,5400000,0,0,,7
12,191,2007,3700,53686,,Región Metropolitana,6980000,0,1,0,17
49,810,2016,1200,61000,,Metropolitana de Santiago,9400000,0,1,0,8
45,602,2014,2500,215000,,Maule,11500000,1,0,1,10
33,393,2020,0,46308,,VIII Biobío,16490000,0,0,,4
63,760,2010,,167000,,Los Lagos,5500000,0,0,,14
63,762,2022,,48225,,Bío Bío,16900000,1,0,0,2
11,172,2010,1600,220000,,Metropolitana de Santiago,2700000,0,0,0,14
20,287,2015,2500,108000,,VII Maule,12500000,0,1,1,9
11,163,1997,,111111,,Valparaíso,1200000,0,0,,27
47,616,2017,2000,85009,,Región Metropolitana,9590000,0,0,0,7
60,728,2014,2500,151290,Gris,Metropolitana de Santiago,11490000,0,1,1,10
20,291,2016,1600,77000,,Valparaíso,7200000,0,0,0,8
44,595,2009,1600,127000,Blanco,Metropolitana de Santiago,7990000,0,0,,15
47,1454,2020,,90000,,Bío Bío,14000000,1,0,,4
61,748,2012,1000,140000,,Maule,3750000,0,0,0,12
59,720,2022,2200,53000,Blanco,Los Lagos,16990000,1,1,0,2
11,156,2020,5300,75000,Blanco,Coquimbo,36980000,0,1,1,4
14,223,1996,1500,178681,,Metropolitana de Santiago,1850000,0,0,,28
13,213,2019,1600,60000,,Metropolitana de Santiago,5990000,1,0,0,5
13,201,2019,,49000,,Valparaíso,12300000,1,0,,5
11,172,2004,1600,111111,,X Los Lagos,1300000,0,0,,20
27,340,2005,2500,250000,,Bío Bío,5700000,1,0,,19
42,571,2021,,13287,Azul,Metropolitana de Santiago,30990000,0,1,,3
20,287,2019,2000,80000,,Araucanía,12990000,1,0,0,5
20,284,2018,3200,107000,,Coquimbo,16490000,1,0,1,6
49,642,2020,1600,55000,,IX Araucanía,10900000,1,0,,4
49,1360,2008,,46100,,Metropolitana de Santiago,14690000,0,0,,16
15,231,1996,1600,100,,XII Magallanes & Antártica,3350000,0,0,1,28
61,5868,2022,1200,46800,Blanco,Los Lagos,7900000,0,0,0,2
23,5975,2022,2000,30000,,Araucanía,16400000,1,0,0,2
52,5600,2020,9400,104700,,Región Metropolitana,8990000,0,0,,4
11,158,2020,1500,50000,,Metropolitana de Santiago,7500000,0,0,0,4
60,728,2016,2000,125000,,Valparaíso,15000000,0,1,1,8
10,5882,2021,,21700,Blanco,Metropolitana de Santiago,8490000,0,0,,3
63,756,2013,1500,90000,Grafito,Metropolitana de Santiago,6480000,0,1,0,11
30,1804,2017,,60000,,Metropolitana de Santiago,27990000,1,1,,7
10,137,2020,6000,66000,,Región Metropolitana,4990000,0,0,,4
40,470,2017,2000,93000,,Metropolitana de Santiago,8500000,0,0,0,7
26,322,2016,3500,90000,Gris,Metropolitana de Santiago,18990000,0,1,1,8
61,736,2017,1200,118543,Azul,Metropolitana de Santiago,7590000,0,1,0,7
11,908,2020,1200,25000,,Metropolitana de Santiago,6100000,0,0,0,4
40,474,2018,,80000,Marrón,Bío Bío,13690000,0,0,,6
45,602,2015,2500,155000,,XI Aisén,11200000,1,0,1,9
28,1646,2019,2000,46000,,Metropolitana de Santiago,29590000,0,1,1,5
55,698,2013,1600,285567,,Metropolitana de Santiago,3500000,0,0,0,11
52,819,2016,1600,98000,,Los Lagos,5500000,0,0,0,8
64,780,2020,1600,58127,,Región del Maule,7290000,0,0,,4
40,1447,2023,8900,400,,VIII Biobío,18950000,0,1,,1
48,636,2018,1400,44000,,Los Lagos,8600000,0,0,0,6
63,758,2011,5700,117000,,Metropolitana de Santiago,15990000,0,1,,13
47,610,2023,1600,16700,,Metropolitana de Santiago,9700000,0,0,0,1
62,754,2014,2200,106000,,OHiggins,6950000,1,0,1,10
61,752,2019,800,100000,,Maule,4900000,0,0,0,5
49,654,2018,,91653,,Metropolitana de Santiago,12590000,1,1,,6
23,5941,2021,,21000,,Antofagasta,12490000,0,0,,3
50,5814,2017,,11700,Blanco,Metropolitana de Santiago,136980000,0,1,,7
49,657,3008,,58982,,Metropolitana de Santiago,15490000,0,1,,-984
61,744,2020,,63825,Plata,Araucanía,13690000,0,0,1,4
20,293,2022,5000,57000,,Bío Bío,30990000,0,1,1,2
64,792,2011,2000,232000,,Metropolitana de Santiago,8900000,1,0,,13
213,6016,2021,,17000,Naranja,Metropolitana de Santiago,15990000,0,0,,3
33,400,2019,1400,63000,,Valparaíso,10100000,0,0,0,5
47,616,2011,2000,157000,,Metropolitana de Santiago,6000000,0,1,1,13
59,719,2017,2000,105000,Blanco,Metropolitana de Santiago,9870000,1,0,1,7
60,727,2021,2000,12000,Plata,Metropolitana de Santiago,15590000,0,1,1,3
40,474,2017,2000,52576,,Los Ríos,14490000,0,1,0,7
40,474,2021,,26000,,Metropolitana de Santiago,21790000,0,1,,3
11,172,2004,,0,,Región Metropolitana,1500000,0,0,,20
33,400,2011,,155000,,Metropolitana de Santiago,5200000,0,0,,13
20,299,2019,,76700,,Metropolitana de Santiago,10990000,0,1,1,5
40,479,1997,2200,245000,,Los Lagos,5000000,0,0,,27
33,410,2011,,83000,,Bío Bío,3890000,0,0,,13
47,609,2009,2500,139000,,Metropolitana de Santiago,6000000,0,1,1,15
61,747,2015,2400,126150,,Araucanía,8950000,0,0,1,9
17,1028,2014,1600,132000,,Metropolitana de Santiago,5000000,0,0,,10
61,752,2019,800,94000,,Metropolitana de Santiago,4180000,0,0,0,5
49,810,2021,1500,39584,Gris,Metropolitana de Santiago,12790000,1,0,0,3
33,410,2012,1200,157920,,Metropolitana de Santiago,4890000,0,0,0,12
11,169,2013,,185000,,Región Metropolitana,8000000,1,1,1,11
52,5989,2021,3700,19000,,Región Metropolitana,3780000,0,0,0,3
27,350,2005,,91000,,IIAntofagasta,3600000,0,0,,19
49,657,2018,2000,132000,Blanco,Metropolitana de Santiago,16990000,1,1,0,6
47,609,2021,2500,27000,,Ñuble,15500000,0,1,0,3
45,602,2020,6000,120000,,IX Araucanía,16000000,1,0,,4
20,5964,2022,,55500,,Metropolitana de Santiago,14980000,0,1,0,2
47,612,2012,1600,116545,,Valparaíso,5500000,0,0,0,12
11,943,2006,1300,260000,,Metropolitana de Santiago,1600000,1,0,,18
65,800,2016,,99000,Blanco,Metropolitana de Santiago,9480000,0,1,,8
49,642,2019,1600,130000,Blanco,Araucanía,6290000,1,0,0,5
48,636,2013,1600,80500,,Región Metropolitana,9000000,0,0,,11
40,475,2018,2200,144000,,Metropolitana de Santiago,15500000,1,0,1,6
49,657,2023,1500,9000,,Metropolitana de Santiago,34000000,1,1,0,1
45,602,2015,9000,320000,,Región Metropolitana,8590000,1,0,1,9
64,780,2018,1600,71000,,Metropolitana de Santiago,6500000,0,0,0,6
63,1722,2018,1500,72000,,XIV Los Ríos,10400000,0,0,,6
27,338,2013,,163000,,V Valparaíso,11290000,0,1,1,11
33,393,2013,2000,150000,Blanco,Metropolitana de Santiago,8490000,0,1,0,11
63,763,2023,,18747,,Metropolitana de Santiago,19590000,0,1,,1
20,293,2016,5000,200000,,Bío Bío,27000000,0,1,1,8
61,736,2017,1600,106000,,Metropolitana de Santiago,9580000,0,0,0,7
11,158,2013,1400,166000,,OHiggins,4200000,0,0,0,11
13,200,2015,1600,101000,,XIV Los Ríos,9600000,1,0,,9
26,330,2019,,60000,,Metropolitana de Santiago,22000000,0,1,,5
11,908,2013,,62000,,Metropolitana de Santiago,3200000,0,0,,11
42,5578,2017,4700,140000,,Bío Bío,44900000,0,1,1,7
63,756,2021,1500,10072,,Región Metropolitana,10590000,0,0,,3
45,602,2016,2400,121000,,Región Metropolitana,10890000,1,0,1,8
59,719,2014,2000,50000,,XI Aisén,8000000,1,1,1,10
27,350,2011,1600,172000,,Bío Bío,5500000,0,0,0,13
61,732,2023,,21894,Gris,Metropolitana de Santiago,14690000,0,1,,1
20,284,2023,2500,11721,,Bío Bío,26990000,0,0,0,1
11,176,2013,,146000,,Metropolitana de Santiago,9890000,1,1,,11
45,602,2018,2400,123000,Negro,Metropolitana de Santiago,18490000,1,1,1,6
26,325,2008,1300,87000,,Metropolitana de Santiago,5500000,0,1,,16
47,612,2013,1600,350000,,Metropolitana de Santiago,5500000,0,0,0,11
19,272,2004,,163118,,V Valparaíso,2500000,0,0,,20
52,1475,2016,1600,65000,,Metropolitana de Santiago,6500000,0,0,0,8
10,5879,2022,1500,32580,,Metropolitana de Santiago,14090000,0,1,,2
10,5880,2021,1500,25000,Plata,Metropolitana de Santiago,10980000,0,1,0,3
64,792,2020,2000,140000,,IX Araucanía,18990000,1,1,1,4
11,908,2014,,156000,,Araucanía,4000000,0,0,,10
40,470,2018,2000,58061,,Metropolitana de Santiago,12500000,0,1,0,6
33,401,2013,1400,140000,,IIAntofagasta,6000000,0,0,,11
63,760,2021,,86800,Blanco,Metropolitana de Santiago,17990000,0,1,0,3
64,792,2021,2000,120000,,Los Ríos,24000000,1,1,1,3
20,284,2013,,240000,,IX Araucanía,11500000,1,0,1,11
26,5564,2017,1500,60000,,Región Metropolitana,9790000,0,0,,7
40,470,2015,2000,124000,,Metropolitana de Santiago,11290000,0,1,0,9
49,657,3008,,169000,,Valparaíso,14290000,1,1,,-984
43,815,2022,1500,49000,,VI O'Higgins,8790000,0,0,,2
31,382,2014,3600,144000,,Araucanía,14800000,0,1,1,10
40,470,2016,2500,101000,,OHiggins,10650000,0,0,0,8
49,657,2022,1200,23500,,Maule,17900000,0,0,0,2
27,338,2008,2200,75000,,XI Aisén,3200000,1,1,1,16
33,396,2018,,29000,,Metropolitana de Santiago,18990000,0,0,,6
47,609,2018,2500,129000,,Ñuble,12500000,0,1,1,6
42,5830,2015,,150000,,Metropolitana de Santiago,19500000,1,1,,9
26,324,2020,1800,31000,,Valparaíso,14900000,0,1,0,4
49,642,2020,1600,103130,,Región Metropolitana,8900000,1,0,,4
11,150,2009,5300,130050,,Región Metropolitana,8500000,0,1,1,15
40,474,2018,2000,58000,Rojo,Metropolitana de Santiago,16990000,0,1,1,6
64,792,2014,2000,230000,,Ñuble,9190000,1,0,,10
47,611,2000,2000,41041,,VIII Biobío,3600000,0,0,,24
27,353,2015,1400,125000,,Metropolitana de Santiago,7100000,0,0,0,9
45,1635,2019,,59000,Blanco,Metropolitana de Santiago,19480000,1,0,,5
63,763,2023,1800,10000,,Metropolitana de Santiago,19500000,0,1,0,1
47,611,2007,1600,300000,,Metropolitana de Santiago,1850000,0,0,0,17
61,747,2011,,150000,,Ñuble,9000000,0,1,,13
40,470,2018,,50060,,Región Metropolitana,12100000,0,1,,6
6,110,2022,2000,41900,,Región Metropolitana,42490000,1,1,,2
63,760,2019,,89000,,Región Metropolitana,13700000,0,0,,5
40,474,2019,,51000,,Metropolitana de Santiago,17000000,0,1,,5
11,156,2022,3000,50000,,Metropolitana de Santiago,48990000,1,1,1,2
63,762,2018,2400,99000,Blanco,Los Lagos,14000000,1,0,0,6
7,1712,2018,1500,115590,,IX Araucanía,6700000,0,0,,6
63,770,2008,1600,217000,,Maule,4650000,0,1,,16
33,407,2017,1600,123400,,Metropolitana de Santiago,9000000,0,0,0,7
63,771,2006,4000,155000,,Antofagasta,10000000,0,1,1,18
20,299,2020,2000,49249,,Arica y Parinacota,8900000,0,1,0,4
72,1409,2023,,16000,,X Los Lagos,18890000,0,1,0,1
42,539,2015,2000,94000,,Metropolitana de Santiago,18990000,0,1,0,9
49,657,2019,,86000,,Bío Bío,17900000,1,1,,5
27,334,2006,2000,222995,,Metropolitana de Santiago,5800000,0,0,0,18
27,350,2010,1600,400,,Metropolitana de Santiago,4500000,0,0,0,14
43,5988,2022,1500,16000,,Los Lagos,9600000,0,0,0,2
49,810,2019,1500,86000,,Metropolitana de Santiago,9600000,1,0,0,5
33,410,2017,,139000,,V Valparaíso,99999999999,0,0,,7
49,657,2021,1200,31830,Gris,Los Ríos,14900000,0,0,0,3
52,687,2020,1100,86000,,Valparaíso,8000000,0,0,0,4
45,598,2022,2400,35000,,Metropolitana de Santiago,22000000,0,1,1,2
45,602,2018,2400,106000,Rojo,Metropolitana de Santiago,13450000,1,0,1,6
40,468,2016,2000,150000,,Bío Bío,11100000,0,0,0,8
27,334,2019,2000,54000,,Metropolitana de Santiago,14000000,0,0,0,5
72,1409,2022,2000,29000,,Bío Bío,18000000,0,1,1,2
47,1454,2019,2300,139600,Blanco,Bío Bío,11490000,1,0,0,5
40,470,2017,2500,52420,Gris,Metropolitana de Santiago,13590000,0,1,0,7
27,333,2022,2000,15407,Gris,Metropolitana de Santiago,22480000,0,0,,2
49,642,2013,1600,177000,,Metropolitana de Santiago,5500000,1,0,,11
20,285,2019,2000,50000,Rojo,Bío Bío,9890000,0,1,,5
61,5868,2017,7200,133000,,VI O'Higgins,6650000,0,0,,7
27,334,2015,2000,129800,,Metropolitana de Santiago,7600000,0,0,0,9
7,6002,2022,1500,56000,,Bío Bío,5800000,0,0,0,2
59,717,2014,2000,130000,,VI O'Higgins,11900000,1,1,1,10
11,908,2021,1200,30000,,Coquimbo,7390000,0,0,,3
45,602,2021,2400,1,Rojo,Metropolitana de Santiago,5100000,1,0,1,3
112,5590,2021,2800,60000,Gris,Los Lagos,18990000,1,1,1,3
61,736,2021,,87600,,Los Lagos,8280000,0,0,,3
40,472,2014,3700,100000,,Región Metropolitana,1000000,0,1,,10
78,6060,2023,1500,10611,Blanco,Araucanía,13490000,0,1,0,1
39,461,2008,4200,21000,,Metropolitana de Santiago,33000000,0,1,,16
20,288,2010,4600,127000,,Metropolitana de Santiago,14500000,0,1,0,14
63,5857,2020,1000,28800,,Ñuble,8500000,0,0,0,4
27,340,2011,2500,350000,,Bío Bío,9000000,1,0,0,13
19,274,2016,1400,45000,Blanco,Metropolitana de Santiago,6590000,0,0,0,8
19,1058,2018,,190900,,Maule,-1,1,0,,6
38,452,2013,2200,189000,,Metropolitana de Santiago,5500000,1,0,0,11
52,686,2018,1600,90000,,OHiggins,8500000,0,0,0,6
47,609,2017,2500,106100,,X Los Lagos,11290000,0,1,,7
27,334,2018,2000,67000,,Valparaíso,99999999999,0,0,,6
11,176,2011,2400,180000,,Valparaíso,5490000,0,0,0,13
63,760,2019,,58854,,Metropolitana de Santiago,14990000,0,0,,5
27,350,2018,1600,86000,,Metropolitana de Santiago,15650000,0,0,0,6
40,474,2013,2000,169000,,Bío Bío,9800000,0,1,1,11
43,586,2019,1500,26000,Azul,Metropolitana de Santiago,8800000,0,1,,5
27,1691,2018,1200,1225,,Metropolitana de Santiago,6490000,0,0,0,6
33,401,2020,1400,35000,,Bío Bío,8500000,0,0,0,4
47,622,2010,2500,198000,,Región Metropolitana,7990000,1,0,1,14
17,5848,2022,,35000,,Metropolitana de Santiago,99999999999,0,0,,2
59,718,2010,2000,146000,,Metropolitana de Santiago,6500000,1,1,1,14
33,410,2021,1000,37000,,IIAntofagasta,7700000,0,0,,3
49,810,2016,1200,78000,,Región Metropolitana,6480000,0,0,,8
49,810,2017,1600,115000,,Coquimbo,10250000,1,0,0,7
29,5889,2022,2000,19200,,XI Aisén,16000000,1,0,1,2
52,687,2019,,77578,Rojo,Bío Bío,8890000,0,0,,5
33,1161,2021,2200,72754,,Región Metropolitana,29890000,1,1,,3
27,5914,2021,1600,64000,,V Valparaíso,10780000,0,0,0,3
13,213,2021,1600,52000,Blanco,Metropolitana de Santiago,10990000,1,0,0,3
64,774,2020,,7900,Gris,Metropolitana de Santiago,21990000,0,1,,4
33,409,2008,2000,130000,,Metropolitana de Santiago,5700000,1,0,,16
42,5846,2020,,60500,,Bío Bío,27990000,1,1,,4
64,792,2015,2000,215682,,Región Metropolitana,14800000,1,0,0,9
33,400,2016,,52000,Azul,Metropolitana de Santiago,6980000,0,0,,8
63,760,2004,2400,164100,,Región Metropolitana,6490000,0,1,0,20
27,334,2011,2000,104830,,Región Metropolitana,6400000,0,0,,13
64,780,2023,1600,19200,Blanco,Valparaíso,8990000,0,0,0,1
63,5857,2020,1000,27000,,Bío Bío,7500000,0,0,0,4
20,285,2006,,190000,,VIII Biobío,12345,0,0,,18
16,240,2016,2000,138000,Gris,Metropolitana de Santiago,12990000,1,0,0,8
40,474,2016,2000,61000,,VIII Biobío,12800000,0,1,,8
64,780,2021,1600,17000,,Metropolitana de Santiago,8500000,0,1,0,3
11,180,2013,1400,85000,,Valparaíso,4300000,0,0,0,11
63,760,2021,2000,35000,Plata,Bío Bío,18990000,0,1,0,3
20,284,2023,2000,47300,Azul,Los Lagos,42990000,1,1,1,1
63,762,2018,,162000,,Metropolitana de Santiago,10800000,0,0,,6
20,299,2019,2000,75000,,Región Metropolitana,11480000,0,1,1,5
60,723,2017,2000,63000,,Metropolitana de Santiago,14500000,0,1,1,7
31,385,2014,2400,133000,Blanco,Bío Bío,7990000,0,1,1,10
43,586,2020,1500,42500,,Valparaíso,7690000,0,0,,4
27,338,2018,2200,115183,,Región Metropolitana,15790000,1,0,,6
63,762,2016,,280000,,IV Coquimbo,8500000,1,0,,8
33,399,2011,1400,184520,,Valparaíso,5200000,0,0,,13
40,470,2013,2000,68990,,Metropolitana de Santiago,4900000,0,1,0,11
17,253,2014,,105200,,Valparaíso,5000000,0,0,,10
47,1454,2016,2300,213000,,Los Lagos,16000000,1,0,1,8
9,5962,2023,,2400,Negro,Metropolitana de Santiago,19790000,1,0,,1
64,5900,2021,1600,38746,,Región Metropolitana,15990000,0,1,0,3
43,5944,2023,,23000,,Metropolitana de Santiago,17580000,0,1,1,1
63,756,2018,1500,63000,,Maule,8850000,0,1,0,6
6,5852,2019,2000,70000,,Metropolitana de Santiago,27000000,1,1,1,5
20,286,2018,,65700,,Metropolitana de Santiago,17390000,0,1,,6
11,820,2019,1800,94352,,Metropolitana de Santiago,8990000,0,0,0,5
27,340,2011,2500,429000,,Metropolitana de Santiago,10000000,1,0,0,13
52,832,2011,,140000,,Bío Bío,5500000,0,0,,13
33,410,2017,,92200,,Valparaíso,5800000,0,0,,7
47,609,2019,2500,79000,,Valparaíso,14500000,0,1,0,5
11,160,2012,2000,204000,,Metropolitana de Santiago,8600000,1,1,,12
11,1693,2023,1000,3500,Azul,Valparaíso,9890000,0,0,0,1
11,1693,2023,,143,,Metropolitana de Santiago,11190000,0,0,,1
61,746,2017,1600,70000,,Región del Maule,9190000,0,0,,7
42,1382,2016,,80510,,Metropolitana de Santiago,99999999999,0,1,,8
64,792,2018,2000,115000,,Metropolitana de Santiago,15400000,1,0,1,6
65,795,2011,2400,282502,,Coquimbo,10500000,1,1,1,13
6,123,2018,1500,95000,,Metropolitana de Santiago,14290000,0,1,0,6
60,723,2015,2000,88642,,Metropolitana de Santiago,11950000,0,1,1,9
60,728,2023,2000,8322,,Metropolitana de Santiago,26990000,0,1,1,1
27,338,2015,,115986,,Región de Los Lagos,11290000,0,0,0,9
55,698,2012,1600,175000,,Valparaíso,4500000,0,0,0,12
47,616,2017,2000,54000,,Región Metropolitana,12500000,0,0,,7
34,425,2019,2000,20500,,Metropolitana de Santiago,37900000,0,1,,5
61,752,2020,1000,137229,Blanco,Metropolitana de Santiago,4680000,0,0,0,4
56,700,2021,2000,35000,,Región Metropolitana,22990000,0,1,,3
40,474,2016,2000,88688,,Región Metropolitana,13400000,0,1,,8
42,816,2023,,99999999999,Plata,Metropolitana de Santiago,43570000,0,1,,1
43,583,2021,1500,86812,Gris,Los Lagos,8990000,0,0,,3
13,201,2021,1500,62500,,Metropolitana de Santiago,16290000,1,0,0,3
26,326,2019,,61080,Gris,Bío Bío,17790000,0,1,,5
40,470,2003,1600,284000,,Bío Bío,3300000,0,0,0,21
11,149,2011,3600,160000,,Araucanía,8900000,0,1,1,13
9,5865,2021,1500,70000,Azul,Valparaíso,11990000,0,1,0,3
61,744,2017,1300,40000,,Magallanes y Antártica Chilena,9300000,0,0,,7
40,468,2011,2000,207000,,Bío Bío,6200000,0,1,0,13
11,156,2020,5300,60000,,Metropolitana de Santiago,33900000,0,1,1,4
40,468,2019,2000,37000,Blanco,Los Lagos,15490000,0,1,0,5
43,586,2022,1500,33623,Gris,Metropolitana de Santiago,8890000,0,0,,2
42,513,2011,,144000,Gris,Metropolitana de Santiago,15200000,1,1,,13
40,474,2018,2000,80000,Plata,Coquimbo,12990000,0,0,0,6
45,602,2019,2400,135000,,IX Araucanía,13400000,1,0,,5
11,158,2012,1400,181000,,Araucanía,3950000,0,0,0,12
49,654,2023,1200,9000,Blanco,Metropolitana de Santiago,23490000,0,1,0,1
16,241,2013,,128432,Blanco,Bío Bío,13390000,0,1,1,11
49,654,2015,1600,118400,Blanco,Metropolitana de Santiago,9590000,1,0,0,9
202,5856,2021,1300,85505,,V Valparaíso,8990000,1,0,0,3
23,306,2014,,100000,,Región Metropolitana,1000000,0,0,,10
47,610,2016,1600,79000,,Metropolitana de Santiago,7600000,0,1,0,8
11,820,2019,1800,46000,,Ñuble,12900000,0,1,1,5
33,410,2021,,22000,,Valparaíso,7890000,0,0,,3
49,651,2009,,126350,,Metropolitana de Santiago,5990000,0,0,,15
11,169,2016,3100,143100,,VII Maule,14800000,1,0,,8
57,5985,2021,1500,99999999999,,Metropolitana de Santiago,14480000,0,1,0,3
59,721,2021,1500,23000,,Valparaíso,14000000,0,0,0,3
48,639,2013,,61000,,Los Lagos,11500000,0,0,,11
43,5586,2020,,111010,,Bío Bío,7990000,0,0,,4
31,385,2007,2400,168000,,Metropolitana de Santiago,5390000,0,1,,17
59,719,2013,2000,225000,Grafito,Metropolitana de Santiago,8950000,1,0,1,11
64,774,2013,1400,149000,,Metropolitana de Santiago,8500000,0,0,0,11
19,272,2009,1400,89000,,Región Metropolitana,2550000,0,0,,15
13,988,2017,1600,163000,,Coquimbo,6800000,1,0,0,7
211,5979,2022,1500,5500,,Metropolitana de Santiago,13700000,0,0,0,2
20,293,2009,5400,280000,,Valparaíso,11000009,0,1,1,15
27,353,2010,1400,90000,,Región Metropolitana,4300000,0,0,,14
59,717,2021,2200,58500,,Región Metropolitana,20490000,1,0,0,3
61,736,2018,1200,168000,,Araucanía,7700000,0,0,0,6
33,410,2010,1100,100000,,VIII Biobío,3000000,0,0,,14
44,6078,2023,,2900,,Metropolitana de Santiago,29500000,0,1,,1
40,470,2018,2000,82000,,Bío Bío,14690000,0,1,0,6
16,241,2020,3600,27561,,Región Metropolitana,23490000,0,1,0,4
63,1722,2019,1500,59000,,Región Metropolitana,11980000,0,0,,5
20,287,2019,2000,49372,Gris,Metropolitana de Santiago,14990000,0,1,0,5
19,269,2002,1300,250000,,OHiggins,2300000,0,0,,22
49,654,2019,1500,87000,,Metropolitana de Santiago,13500000,1,0,0,5
47,609,2011,2500,183000,,Metropolitana de Santiago,7800000,0,1,,13
55,698,2010,1600,99999999999,,Bío Bío,99999999999,0,0,0,14
27,334,2015,2000,85005,,Valparaíso,9500000,0,0,,9
112,5590,2018,2800,135890,,Los Lagos,13390000,1,1,,6
20,298,2014,3500,62000,Rojo,Metropolitana de Santiago,13990000,0,1,1,10
7,1712,2021,1500,53000,,VIII Biobío,6000000,0,1,,3
59,719,2012,2000,250000,,Araucanía,6100000,1,0,1,12
34,423,2021,,39500,,Región Metropolitana,36990000,0,1,,3
33,400,2021,1400,21874,,Región Metropolitana,10500000,0,0,,3
49,654,2020,1600,79886,Blanco,Metropolitana de Santiago,13790000,0,1,0,4
202,5643,2019,,74000,,Atacama,7500000,0,0,0,5
40,474,2016,2000,88000,Gris,Metropolitana de Santiago,12990000,0,1,0,8
20,299,2017,,81100,,Atacama,8500000,0,0,,7
